date,model,outliers,skewness,cols_dropped,mae,mse,rmse,Kaggle_score2019-12-29 18:50:56.330261,xgb,2,0.75,46,,,,2019-12-29 18:50:56.330261,SVR,2,0.75,46,12.021101852615306,145.05680124521504,12.04395289119046,2019-12-29 19:32:57.740695,xgb,2,0.75,46,,,,
2019-12-29 19:32:57.740695,SVR,2,0.75,46,12.021101852615306,145.05680124521504,12.04395289119046,
2019-12-29 19:32:57.740695,GradientBoostingRegressor,2,0.75,46,12.013273254480572,144.828478888901,12.034470444888758,
2019-12-29 22:41:45.377125,xgb,2,0.75,18,,,,
2019-12-29 22:41:45.377125,SVR,2,0.75,18,12.028491346069405,145.2076493596859,12.050213664482714,
2019-12-29 22:41:45.377125,GradientBoostingRegressor,2,0.75,18,12.010447046904,144.7211839671658,12.030011802453306,0.12696
